period_name,origin_name,destination_name,product_name,transport_mode,lane_status,mode_selection_rule,variable_transport_cost,variable_transport_cost_basis,transport_time,transport_time_basis,distance,distance_basis
,SUP_347,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_347,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_107,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_308,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_101,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_366,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_52,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_166,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_277,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_363,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_41,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_76,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_157,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
